0 86370 0 64910 0 151648
0 0 17471 1
0 1 46436 58539
0 2 46393 58564
0 3 46385 58638
0 4 29816 75261
0 5 46371 58577
0 6 47193 57744
0 7 46197 57872
0 8 29834 75250
0 9 46420 58619
0 10 26290 62982
0 11 57546 53736
0 12 40599 60330
0 13 45908 58037
0 14 46413 58661
0 15 46438 58602
0 16 46544 58682
0 17 46410 58559
0 18 46872 59850
0 19 46422 58710
0 20 46406 58649
0 21 46470 58790
0 22 46492 58813
0 23 46439 58773
30 0 17471 1
30 1 46436 58539
30 2 46393 58564
30 3 46385 58638
30 4 29816 75261
30 5 46371 58577
30 6 47193 57744
30 7 46197 57872
30 8 29834 75250
30 9 46420 58619
30 10 26290 62982
30 11 57546 53736
30 12 40599 60330
30 13 45908 58037
30 14 46413 58661
30 15 46438 58602
30 16 46544 58682
30 17 46410 58559
30 18 46872 59850
30 19 46422 58710
30 20 46406 58649
30 21 46470 58790
30 22 46492 58813
30 23 46439 58773
60 0 17471 1
60 1 46436 58539
60 2 46393 58564
60 3 46385 58638
60 4 29816 75261
60 5 46371 58577
60 6 47193 57744
60 7 46197 57872
60 8 29834 75250
60 9 46420 58619
60 10 26290 62982
60 11 57546 53736
60 12 40599 60330
60 13 45908 58037
60 14 46413 58661
60 15 46438 58602
60 16 46544 58682
60 17 46410 58559
60 18 46872 59850
60 19 46422 58710
60 20 46406 58649
60 21 46470 58790
60 22 46492 58813
60 23 46439 58773
90 0 17471 1
90 1 46436 58539
90 2 46393 58564
90 3 46385 58638
90 4 29816 75261
90 5 46371 58577
90 6 47193 57744
90 7 46197 57872
90 8 29834 75250
90 9 46420 58619
90 10 26290 62982
90 11 57546 53736
90 12 40599 60330
90 13 45908 58037
90 14 46413 58661
90 15 46438 58602
90 16 46544 58682
90 17 46410 58559
90 18 46872 59850
90 19 46422 58710
90 20 46406 58649
90 21 46470 58790
90 22 46492 58813
90 23 46439 58773
120 0 17471 1
120 1 46436 58539
120 2 46393 58564
120 3 46385 58638
120 4 29816 75261
120 5 46371 58577
120 6 47193 57744
120 7 46197 57872
120 8 29834 75250
120 9 46420 58619
120 10 26290 62982
120 11 57546 53736
