0 86220 0 42022 0 160169
0 0 16760 1
0 1 19670 9645
0 2 3778 30822
0 3 42004 65476
30 0 16760 1
30 1 19670 9645
30 2 3778 30822
30 3 42004 65476
60 0 16760 1
60 1 19670 9645
60 2 3778 30822
60 3 42004 65476
90 0 16760 1
90 1 19670 9645
90 2 3778 30822
90 3 42004 65476
120 0 16760 1
120 1 19670 9645
120 2 3778 30822
120 3 42004 65476
150 0 16760 1
150 1 19670 9645
150 2 3778 30822
150 3 42004 65476
180 0 16760 1
180 1 19670 9645
180 2 3778 30822
180 3 42004 65476
210 0 16760 1
210 1 19670 9645
210 2 3778 30822
210 3 42004 65476
240 0 16760 1
240 1 19670 9645
240 2 3778 30822
240 3 42004 65476
270 0 16760 1
270 1 19670 9645
270 2 3778 30822
270 3 42004 65476
300 0 16760 1
300 1 19670 9645
300 2 3778 30822
300 3 42004 65476
330 0 16760 1
330 1 19670 9645
330 2 3778 30822
330 3 42004 65476
360 0 16760 1
360 1 19670 9645
360 2 3778 30822
360 3 42004 65476
390 0 16760 1
390 1 19670 9645
390 2 3778 30822
390 3 42004 65476
420 0 16760 1
420 1 19670 9645
420 2 3778 30822
420 3 42004 65476
450 0 16760 1
450 1 19670 9645
450 2 3778 30822
450 3 42004 65476
480 0 16760 1
480 1 19670 9645
480 2 3778 30822
480 3 42004 65476
510 0 16760 1
510 1 19670 9645
510 2 3778 30822
510 3 42004 65476
540 0 16760 1
540 1 19670 9645
540 2 3778 30822
540 3 42004 65476
570 0 16760 1
570 1 19670 9645
570 2 3778 30822
570 3 42004 65476
600 0 16760 1
600 1 19670 9645
600 2 3778 30822
600 3 42004 65476
630 0 16760 1
630 1 19670 9645
630 2 3778 30822
630 3 42004 65476
660 0 16760 1
660 1 19670 9645
660 2 3778 30822
660 3 42004 65476
690 0 16760 1
690 1 19670 9645
690 2 3778 30822
690 3 42004 65476
720 0 16760 1
720 1 19670 9645
720 2 3778 30822
720 3 42004 65476
750 0 16760 1
750 1 19670 9645
750 2 3778 30822
750 3 42004 65476
780 0 16760 1
780 1 19670 9645
780 2 3778 30822
780 3 42004 65476
810 0 16760 1
810 1 19670 9645
810 2 3778 30822
810 3 42004 65476
840 0 16760 1
840 1 19670 9645
840 2 3778 30822
840 3 42004 65476
870 0 16760 1
870 1 19670 9645
870 2 3778 30822
870 3 42004 65476
900 0 16760 1
900 1 19670 9645
900 2 3778 30822
900 3 42004 65476
