0 86310 0 65924 0 110625
0 0 29664 32478
0 1 32272 21669
0 2 31329 35331
0 3 32172 21853
0 4 65914 109726
0 5 43285 50760
0 6 31474 12682
0 7 43653 50625
0 8 32802 42568
0 9 26302 38353
0 10 9420 12064
30 0 29664 32478
30 1 32272 21669
30 2 31329 35331
30 3 32172 21853
30 4 65914 109726
30 5 43285 50760
30 6 31474 12682
30 7 43653 50625
30 8 32802 42568
30 9 26302 38353
30 10 9420 12064
60 0 29664 32478
60 1 32272 21669
60 2 31329 35331
60 3 32172 21853
60 4 65914 109726
60 5 43285 50760
60 6 31474 12682
60 7 43653 50625
60 8 32802 42568
60 9 26302 38353
60 10 9420 12064
90 0 29664 32478
90 1 32272 21669
90 2 31329 35331
90 3 32172 21853
90 4 65914 109726
90 5 43285 50760
90 6 31474 12682
90 7 43653 50625
90 8 32802 42568
90 9 26302 38353
90 10 9420 12064
120 0 29664 32478
120 1 32272 21669
120 2 31329 35331
120 3 32172 21853
120 4 65914 109726
120 5 43285 50760
120 6 31474 12682
120 7 43653 50625
120 8 32802 42568
120 9 26302 38353
120 10 9420 12064
150 0 29664 32478
150 1 32272 21669
150 2 31329 35331
150 3 32172 21853
150 4 65914 109726
150 5 43285 50760
150 6 31474 12682
150 7 43653 50625
150 8 32802 42568
150 9 26302 38353
150 10 9420 12064
180 0 29664 32478
180 1 32272 21669
180 2 31329 35331
180 3 32172 21853
180 4 65914 109726
180 5 43285 50760
180 6 31474 12682
180 7 43653 50625
180 8 32802 42568
180 9 26302 38353
180 10 9420 12064
210 0 29664 32478
210 1 32272 21669
210 2 31329 35331
210 3 32172 21853
210 4 65914 109726
210 5 43285 50760
210 6 31474 12682
210 7 43653 50625
210 8 32802 42568
210 9 26302 38353
210 10 9420 12064
240 0 29664 32478
240 1 32272 21669
240 2 31329 35331
240 3 32172 21853
240 4 65914 109726
240 5 43285 50760
240 6 31474 12682
240 7 43437 50789
240 8 32807 42561
240 9 26302 38353
240 10 9420 12064
270 0 29664 32478
270 1 32272 21669
270 2 31329 35331
270 3 32172 21853
270 4 65914 109726
270 5 43285 50760
270 6 31474 12682
270 7 43437 50789
270 8 32807 42561
270 9 26302 38353
270 10 9420 12064
300 0 29664 32478
300 1 32272 21669
300 2 31329 35331
300 3 32172 21853
300 4 65914 109726
300 5 43285 50760
300 6 31474 12682
300 7 43437 50789
300 8 32807 42561
300 9 26302 38353
300 10 9420 12064
330 0 29664 32478
330 1 32272 21669
330 2 31329 35331
330 3 32172 21853
330 4 65914 109726
330 5 43285 50760
330 6 31474 12682
330 7 43437 50789
330 8 32807 42561
330 9 26302 38353
330 10 9420 12064
360 0 29664 32478
360 1 32272 21669
360 2 31329 35331
360 3 32172 21853
360 4 65914 109726
360 5 43285 50760
360 6 31474 12682
360 7 43437 50789
360 8 32807 42561
360 9 26302 38353
360 10 9420 12064
390 0 29664 32478
390 1 32272 21669
390 2 31329 35331
390 3 32172 21853
390 4 65914 109726
390 5 43285 50760
390 6 31474 12682
390 7 43437 50789
390 8 32807 42561
390 9 26302 38353
390 10 9420 12064
420 0 29664 32478
420 1 32272 21669
420 2 31329 35331
420 3 32172 21853
420 4 65914 109726
420 5 43285 50760
420 6 31474 12682
420 7 43437 50789
420 8 32807 42561
420 9 26302 38353
420 10 9420 12064
450 0 29664 32478
450 1 32272 21669
450 2 31329 35331
450 3 32172 21853
450 4 65914 109726
450 5 43285 50760
450 6 31474 12682
450 7 43437 50789
450 8 32807 42561
450 9 26302 38353
450 10 9420 12064
480 0 29664 32478
480 1 32272 21669
480 2 31329 35331
480 3 32172 21853
480 4 65914 109726
480 5 43285 50760
480 6 31474 12682
480 7 43437 50789
480 8 32807 42561
480 9 26302 38353
480 10 9420 12064
510 0 29664 32478
510 1 32272 21669
510 2 31329 35331
510 3 32172 21853
510 4 65914 109726
510 5 43285 50760
510 6 31474 12682
510 7 43437 50789
510 8 32807 42561
510 9 26302 38353
510 10 9420 12064
540 0 29664 32478
540 1 32272 21669
540 2 31329 35331
540 3 32172 21853
540 4 65914 109726
540 5 43285 50760
540 6 31474 12682
540 7 43437 50789
540 8 32807 42561
540 9 26302 38353
540 10 9420 12064
570 0 29664 32478
570 1 32272 21669
570 2 31329 35331
570 3 32172 21853
