0 345510 0 56651 0 119291
0 0 31331 27900
0 1 44912 45604
0 2 33926 17088
0 3 27500 34668
0 4 33854 17257
0 5 17572 13199
0 6 36554 40909
0 7 48816 89408
0 8 34464 38005
0 9 34468 38009
0 10 11847 8645
0 11 11817 8640
0 12 11111 7463
0 13 56576 93518
0 14 11065 7475
0 15 12455 8462
30 0 31331 27900
30 1 44912 45604
30 2 33926 17088
30 3 27500 34668
30 4 33854 17257
30 5 17572 13199
30 6 36554 40909
30 7 48816 89408
30 8 34464 38005
30 9 34468 38009
30 10 11847 8645
30 11 11817 8640
30 12 11111 7463
30 13 56576 93518
30 14 11065 7475
30 15 12455 8462
60 0 31331 27900
60 1 44912 45604
60 2 33926 17088
60 3 27500 34668
60 4 33854 17257
60 5 17572 13199
60 6 36554 40909
60 7 48816 89408
60 8 34464 38005
60 9 34468 38009
60 10 11847 8645
60 11 11817 8640
60 12 11111 7463
60 13 56576 93518
60 14 11065 7475
60 15 12455 8462
90 0 31331 27900
90 1 44912 45604
90 2 33926 17088
90 3 27500 34668
90 4 33854 17257
90 5 17572 13199
90 6 36554 40909
90 7 48816 89408
90 8 34464 38005
90 9 34468 38009
90 10 11847 8645
90 11 11817 8640
90 12 11111 7463
90 13 56576 93518
90 14 11065 7475
90 15 12455 8462
120 0 31331 27900
120 1 44912 45604
120 2 33926 17088
120 3 27500 34668
120 4 33854 17257
120 5 17572 13199
120 6 36554 40909
120 7 48816 89408
120 8 34464 38005
120 9 34472 38008
120 10 11847 8645
120 11 11817 8640
120 12 11111 7463
120 13 56576 93518
120 14 11065 7475
120 15 12455 8462
150 0 31331 27900
150 1 44912 45604
150 2 33926 17088
150 3 27500 34668
150 4 33854 17257
150 5 17572 13199
150 6 36554 40909
150 7 48816 89408
150 8 34464 38005
150 9 34472 38008
150 10 11847 8645
150 11 11817 8640
150 12 11111 7463
150 13 56576 93518
150 14 11065 7475
150 15 12455 8462
180 0 31331 27900
180 1 44912 45604
180 2 33926 17088
180 3 27500 34668
180 4 33854 17257
180 5 17572 13199
180 6 36554 40909
180 7 48816 89408
180 8 34464 38005
180 9 34472 38008
180 10 11847 8645
180 11 11817 8640
180 12 11111 7463
180 13 56576 93518
180 14 11065 7475
180 15 12455 8462
210 0 31331 27900
210 1 44912 45604
210 2 33926 17088
210 3 27500 34668
210 4 33854 17257
210 5 17572 13199
210 6 36554 40909
210 7 48816 89408
210 8 34464 38005
210 9 34472 38008
210 10 11847 8645
210 11 11817 8640
210 12 11111 7463
210 13 56576 93518
210 14 11065 7475
210 15 12455 8462
240 0 31331 27900
240 1 44912 45604
240 2 33926 17088
240 3 27500 34668
240 4 33854 17257
240 5 17572 13199
240 6 36554 40909
240 7 48816 89408
240 8 34464 38005
240 9 34476 38005
240 10 11847 8645
240 11 11817 8640
240 12 11111 7463
240 13 56576 93518
240 14 11065 7475
240 15 12455 8462
270 0 31331 27900
270 1 44912 45604
270 2 33926 17088
270 3 27500 34668
270 4 33854 17257
270 5 17572 13199
270 6 36554 40909
270 7 48816 89408
270 8 34464 38005
270 9 34476 38005
270 10 11847 8645
