0 172740 0 50095 0 90228
0 0 37191 52442
0 1 29807 50061
0 2 34056 56965
0 3 33350 58492
0 4 33340 58504
0 5 48355 32149
0 6 33532 57541
0 7 33369 58492
0 8 33361 58464
0 9 33336 58494
0 10 42912 1
30 0 37191 52442
30 1 29807 50061
30 2 34056 56965
30 3 33350 58492
30 4 33340 58504
30 5 48366 32134
30 6 33532 57541
30 7 33369 58492
30 8 33361 58464
30 9 33336 58494
30 10 42912 1
60 0 37191 52442
60 1 29807 50061
60 2 34056 56965
60 3 33350 58492
60 4 33340 58504
60 5 48370 32141
60 6 33532 57541
60 7 33369 58492
60 8 33361 58464
60 9 33336 58494
60 10 42912 1
90 0 37191 52442
90 1 29807 50061
90 2 34056 56965
90 3 33350 58492
90 4 33340 58504
90 5 48340 32135
90 6 33532 57541
90 7 33369 58492
90 8 33361 58464
90 9 33336 58494
90 10 42912 1
120 0 37191 52442
120 1 29807 50061
120 2 34059 56965
120 3 33350 58492
120 4 33340 58504
120 5 48367 32134
120 6 33532 57541
120 7 33369 58492
120 8 33361 58464
120 9 33336 58494
120 10 42912 1
150 0 37191 52442
150 1 29807 50061
150 2 34059 56965
150 3 33350 58492
150 4 33340 58504
150 5 48363 32137
150 6 33532 57541
150 7 33369 58492
150 8 33361 58464
150 9 33336 58494
150 10 42912 1
180 0 37191 52442
180 1 29807 50061
180 2 34057 56966
180 3 33350 58492
180 4 33340 58504
180 5 48358 32139
180 6 33532 57541
180 7 33369 58492
180 8 33361 58464
180 9 33336 58494
180 10 42912 1
210 0 37191 52442
210 1 29807 50061
210 2 34057 56966
210 3 33350 58492
210 4 33340 58504
210 5 48357 32138
210 6 33532 57541
210 7 33369 58492
210 8 33361 58464
210 9 33336 58494
210 10 42912 1
240 0 37191 52442
240 1 29807 50061
240 2 34057 56963
240 3 33350 58492
240 4 33340 58504
240 5 48353 32135
240 6 33532 57541
240 7 33369 58492
240 8 33361 58464
240 9 33336 58494
240 10 42912 1
270 0 37191 52442
270 1 29807 50061
270 2 34057 56963
270 3 33350 58492
270 4 33340 58504
270 5 48349 32133
270 6 33532 57541
270 7 33369 58492
270 8 33361 58464
270 9 33336 58494
270 10 42912 1
300 0 37191 52442
300 1 29807 50061
300 2 34057 56967
300 3 33350 58492
300 4 33340 58504
300 5 48347 32131
300 6 33532 57541
300 7 33369 58492
300 8 33361 58464
300 9 33336 58494
300 10 42912 1
330 0 37191 52442
330 1 29807 50061
330 2 34057 56967
330 3 33350 58492
330 4 33340 58504
330 5 48348 32132
330 6 33532 57541
330 7 33369 58492
330 8 33361 58464
330 9 33336 58494
330 10 42912 1
360 0 37191 52442
360 1 29807 50061
360 2 34057 56968
360 3 33350 58492
360 4 33340 58504
360 5 48349 32135
360 6 33532 57541
360 7 33369 58492
360 8 33361 58464
360 9 33336 58494
360 10 42912 1
390 0 37191 52442
390 1 29807 50061
390 2 34057 56968
390 3 33350 58492
390 4 33340 58504
390 5 48351 32160
390 6 33532 57541
390 7 33369 58492
390 8 33361 58464
390 9 33336 58494
390 10 42912 1
420 0 37191 52442
420 1 29807 50061
420 2 34057 56971
420 3 33350 58492
420 4 33340 58504
420 5 48350 32146
420 6 33532 57541
420 7 33369 58492
420 8 33361 58464
420 9 33336 58494
420 10 42912 1
450 0 37191 52442
450 1 29807 50061
450 2 34057 56971
450 3 33350 58492
450 4 33340 58504
450 5 48347 32135
450 6 33532 57541
450 7 33369 58492
450 8 33361 58464
450 9 33336 58494
450 10 42912 1
480 0 37191 52442
480 1 29807 50061
480 2 34054 56973
480 3 33350 58492
480 4 33340 58504
480 5 48346 32132
480 6 33532 57541
480 7 33369 58492
480 8 33361 58464
480 9 33336 58494
480 10 42912 1
510 0 37191 52442
510 1 29807 50061
510 2 34054 56973
510 3 33350 58492
510 4 33340 58504
510 5 48336 32137
510 6 33532 57541
510 7 33369 58492
510 8 33361 58464
510 9 33336 58494
510 10 42912 1
540 0 37191 52442
540 1 29807 50061
540 2 34057 56973
540 3 33350 58492
540 4 33340 58504
540 5 48346 32134
540 6 33532 57541
540 7 33369 58492
540 8 33361 58464
540 9 33336 58494
540 10 42912 1
570 0 37191 52442
570 1 29807 50061
570 2 34057 56973
570 3 33350 58492
570 4 33340 58504
570 5 48342 32114
570 6 33532 57541
570 7 33369 58492
570 8 33361 58464
570 9 33336 58494
570 10 42912 1
600 0 37191 52442
600 1 29807 50061
600 2 34057 56973
600 3 33350 58492
600 4 33340 58504
600 5 48342 32114
600 6 33532 57541
600 7 33369 58492
600 8 33361 58464
600 9 33336 58494
600 10 42912 1
630 0 37191 52442
630 1 29807 50061
630 2 34061 56969
630 3 33350 58492
630 4 33340 58504
630 5 48358 32140
630 6 33532 57541
630 7 33369 58492
630 8 33361 58464
630 9 33336 58494
630 10 42912 1
660 0 37191 52442
660 1 29807 50061
660 2 34059 56968
660 3 33350 58492
660 4 33340 58504
660 5 48359 32140
660 6 33532 57541
660 7 33369 58492
660 8 33361 58464
660 9 33336 58494
660 10 42912 1
690 0 37191 52442
690 1 29807 50061
690 2 34059 56968
690 3 33350 58492
690 4 33340 58504
690 5 48336 32128
690 6 33532 57541
690 7 33369 58492
690 8 33361 58464
690 9 33336 58494
690 10 42912 1
720 0 37191 52442
720 1 29807 50061
720 2 34057 56971
720 3 33350 58492
720 4 33340 58504
720 5 48357 32129
720 6 33532 57541
720 7 33369 58492
720 8 33361 58464
720 9 33336 58494
720 10 42912 1
750 0 37191 52442
750 1 29807 50061
750 2 34057 56971
750 3 33350 58492
750 4 33340 58504
750 5 48339 32113
750 6 33532 57541
750 7 33369 58492
750 8 33361 58464
750 9 33336 58494
750 10 42912 1
780 0 37191 52442
780 1 29807 50061
780 2 34060 56964
780 3 33350 58492
780 4 33340 58504
780 5 48341 32104
780 6 33532 57541
780 7 33369 58492
780 8 33361 58464
780 9 33336 58494
780 10 42912 1
810 0 37191 52442
810 1 29807 50061
810 2 34060 56964
810 3 33350 58492
810 4 33340 58504
810 5 48349 32121
810 6 33532 57541
810 7 33369 58492
810 8 33361 58464
810 9 33336 58494
810 10 42912 1
840 0 37191 52442
840 1 29807 50061
840 2 34057 56962
840 3 33350 58492
840 4 33340 58504
840 5 48354 32130
840 6 33532 57541
840 7 33369 58492
840 8 33361 58464
840 9 33336 58494
840 10 42912 1
870 0 37191 52442
870 1 29807 50061
870 2 34057 56962
870 3 33350 58492
870 4 33340 58504
870 5 48349 32128
870 6 33532 57541
870 7 33369 58492
870 8 33361 58464
870 9 33336 58494
870 10 42912 1
900 0 37191 52442
900 1 29807 50061
900 2 34056 56964
900 3 33350 58492
900 4 33340 58504
900 5 48348 32128
900 6 33532 57541
900 7 33369 58492
900 8 33361 58464
900 9 33336 58494
900 10 42912 1
930 0 37191 52442
930 1 29807 50061
930 2 34056 56964
930 3 33350 58492
930 4 33340 58504
930 5 48338 32132
930 6 33532 57541
930 7 33369 58492
930 8 33361 58464
930 9 33336 58494
930 10 42912 1
960 0 37191 52442
960 1 29807 50061
960 2 34053 56965
960 3 33350 58492
960 4 33340 58504
960 5 48332 32133
960 6 33532 57541
960 7 33369 58492
960 8 33361 58464
960 9 33336 58494
960 10 42912 1
990 0 37191 52442
990 1 29807 50061
990 2 34053 56965
990 3 33350 58492
990 4 33340 58504
990 5 48326 32131
990 6 33532 57541
990 7 33369 58492
990 8 33361 58464
990 9 33336 58494
990 10 42912 1
1020 0 37191 52442
1020 1 29807 50061
1020 2 34055 56962
1020 3 33350 58492
1020 4 33340 58504
1020 5 48340 32133
1020 6 33532 57541
1020 7 33369 58492
1020 8 33361 58464
1020 9 33336 58494
1020 10 42912 1
