Time,Node,Latitude,Longitude
1332892802.0,B0174,43.2377801,-5.778784
1332892818.0,B0171,43.2862636,-5.629074
1332892827.0,B0170,43.2866021,-5.6287669
1332892848.0,B0171,43.2862636,-5.629074
1332892856.0,B0170,43.2865699,-5.6287861
1332892878.0,B0171,43.2862636,-5.629074
1332892886.0,B0170,43.2865721,-5.6287731
1332892908.0,B0171,43.2862636,-5.629074
1332892912.0,B0159,43.2378197,-5.7789921
1332892916.0,B0170,43.286594,-5.6287907
1332892922.0,B0174,43.2377834,-5.7787669
1332892938.0,B0171,43.2862636,-5.629074
1332892946.0,B0170,43.2866133,-5.6287288
1332892968.0,B0171,43.2862636,-5.629074
1332892976.0,B0170,43.2866081,-5.6288075
1332892998.0,B0171,43.2862636,-5.629074
1332893006.0,B0170,43.2866172,-5.6287733
1332893028.0,B0171,43.2862636,-5.629074
1332893032.0,B0159,43.2376925,-5.7791023
1332893036.0,B0170,43.2866044,-5.6287288
1332893042.0,B0174,43.2377699,-5.7788099
1332893058.0,B0171,43.2862636,-5.629074
1332893066.0,B0170,43.2866026,-5.6287103
1332893088.0,B0171,43.2862636,-5.629074
1332893096.0,B0170,43.2865676,-5.6287226
1332893118.0,B0171,43.2862636,-5.629074
1332893126.0,B0170,43.2865352,-5.6287258
1332893148.0,B0171,43.2862636,-5.629074
1332893152.0,B0159,43.2375644,-5.7790322
1332893156.0,B0170,43.2865468,-5.628775
1332893162.0,B0174,43.2377818,-5.7788136
1332893178.0,B0171,43.2862636,-5.629074
1332893187.0,B0170,43.2866125,-5.6287226
1332893209.0,B0171,43.2862636,-5.629074
1332893216.0,B0170,43.2866717,-5.6287159
1332893238.0,B0171,43.2862636,-5.629074
1332893246.0,B0170,43.2866933,-5.6287329
1332893268.0,B0171,43.2862636,-5.629074
1332893272.0,B0159,43.2376969,-5.7789918
1332893276.0,B0170,43.2866466,-5.6287337
1332893282.0,B0174,43.2377672,-5.7788409
1332893298.0,B0171,43.2862636,-5.629074
1332893307.0,B0170,43.2865781,-5.6286974
1332893328.0,B0171,43.2862636,-5.629074
1332893336.0,B0170,43.2865407,-5.6286551
1332893358.0,B0171,43.2862636,-5.629074
1332893366.0,B0170,43.2865492,-5.6284759
1332893388.0,B0171,43.2862636,-5.629074
1332893393.0,B0159,43.2378199,-5.7789708
1332893396.0,B0170,43.2866259,-5.6286792
1332893402.0,B0174,43.2377852,-5.778811
1332893418.0,B0171,43.2862636,-5.629074
1332893426.0,B0170,43.2866236,-5.6288687
1332893448.0,B0171,43.2862636,-5.629074
1332893456.0,B0170,43.2868658,-5.6286453
1332893478.0,B0171,43.2862636,-5.629074
1332893486.0,B0170,43.2866223,-5.6285756
1332893508.0,B0171,43.2862636,-5.629074
1332893514.0,B0159,43.2377734,-5.7789504
1332893516.0,B0170,43.286572,-5.628602
1332893523.0,B0174,43.2377537,-5.7788508
1332893538.0,B0171,43.2862636,-5.629074
1332893547.0,B0170,43.2866669,-5.6286826
1332893568.0,B0171,43.2862636,-5.629074
1332893576.0,B0170,43.2866568,-5.6287991
1332893598.0,B0171,43.2862636,-5.629074
1332893606.0,B0170,43.2865912,-5.6287753
1332893628.0,B0171,43.2862636,-5.629074
1332893633.0,B0159,43.2377423,-5.7790075
1332893636.0,B0170,43.286644,-5.6286945
1332893643.0,B0174,43.2377559,-5.7789134
1332893658.0,B0171,43.2862636,-5.629074
1332893667.0,B0170,43.2866453,-5.6288171
1332893688.0,B0171,43.2862636,-5.629074
1332893696.0,B0170,43.2865971,-5.6287515
1332893718.0,B0171,43.2862636,-5.629074
1332893726.0,B0170,43.2866423,-5.6287676
1332893748.0,B0171,43.2862636,-5.629074
1332893753.0,B0159,43.2376568,-5.7790869
1332893756.0,B0170,43.2867056,-5.6287848
1332893763.0,B0174,43.237769,-5.7788769
1332893778.0,B0171,43.2862636,-5.629074
1332893786.0,B0170,43.2866738,-5.6287203
1332893808.0,B0171,43.2862636,-5.629074
1332893816.0,B0170,43.2865924,-5.6286813
1332893838.0,B0171,43.2862636,-5.629074
1332893846.0,B0170,43.2866583,-5.62868
1332893868.0,B0171,43.2862636,-5.629074
1332893873.0,B0159,43.2375783,-5.7789467
1332893876.0,B0170,43.2866844,-5.6285904
1332893883.0,B0174,43.237768,-5.7788364
1332893898.0,B0171,43.2862636,-5.629074
1332893907.0,B0170,43.28667,-5.6285991
1332893928.0,B0171,43.2862636,-5.629074
1332893937.0,B0170,43.2866081,-5.6286953
1332893958.0,B0171,43.2862636,-5.629074
1332893967.0,B0170,43.2866149,-5.6287347
1332893988.0,B0171,43.2862636,-5.629074
1332893993.0,B0159,43.2376101,-5.7789686
1332893997.0,B0170,43.2868091,-5.6287262
1332894004.0,B0174,43.2377591,-5.7788767
1332894018.0,B0171,43.2862636,-5.629074
1332894027.0,B0170,43.2867817,-5.6288091
1332894048.0,B0171,43.2862636,-5.629074
1332894057.0,B0170,43.2869335,-5.628847
1332894078.0,B0171,43.2862636,-5.629074
1332894087.0,B0170,43.2868412,-5.6287628
1332894108.0,B0171,43.2862636,-5.629074
1332894113.0,B0159,43.2377921,-5.7790131
1332894117.0,B0170,43.286736,-5.6286646
1332894124.0,B0174,43.2377609,-5.7788387
1332894138.0,B0171,43.2862636,-5.629074
1332894168.0,B0171,43.2862636,-5.629074
