Time,Node,Latitude,Longitude
1332892808.0,B0033,43.4356094,-5.8327872
1332892838.0,B0033,43.4356094,-5.8327872
1332892868.0,B0033,43.4356094,-5.8327872
1332892898.0,B0033,43.4356094,-5.8327872
1332892928.0,B0033,43.4356094,-5.8327872
1332892958.0,B0033,43.4356094,-5.8327872
1332892988.0,B0033,43.4356094,-5.8327872
1332893019.0,B0033,43.4356094,-5.8327872
1332893048.0,B0033,43.4356094,-5.8327872
1332893078.0,B0033,43.4356094,-5.8327872
1332893108.0,B0033,43.4356094,-5.8327872
1332893138.0,B0033,43.4356094,-5.8327872
1332893168.0,B0033,43.4356094,-5.8327872
1332893198.0,B0033,43.4356094,-5.8327872
1332893228.0,B0033,43.4356094,-5.8327872
1332893259.0,B0033,43.4356094,-5.8327872
1332893288.0,B0033,43.4356567,-5.8341743
1332893318.0,B0033,43.4356567,-5.8341743
1332893348.0,B0033,43.4356567,-5.8341743
1332893378.0,B0033,43.4356567,-5.8341743
1332893408.0,B0033,43.4356567,-5.8341743
1332893438.0,B0033,43.4356567,-5.8341743
1332893468.0,B0033,43.4356567,-5.8341743
1332893498.0,B0033,43.4356567,-5.8341743
1332893528.0,B0033,43.4356567,-5.8341743
1332893558.0,B0033,43.4356567,-5.8341743
1332893588.0,B0033,43.4356567,-5.8341743
1332893618.0,B0033,43.4356567,-5.8341743
1332893648.0,B0033,43.4356567,-5.8341743
1332893679.0,B0033,43.4356567,-5.8341743
1332893708.0,B0033,43.4356567,-5.8341743
1332893739.0,B0033,43.4356567,-5.8341743
1332893768.0,B0033,43.4356567,-5.8341743
1332893798.0,B0033,43.4356567,-5.8341743
1332893828.0,B0033,43.4356567,-5.8341743
1332893859.0,B0033,43.4356567,-5.8341743
1332893889.0,B0033,43.4356567,-5.8341743
1332893919.0,B0033,43.4356567,-5.8341743
1332893949.0,B0033,43.4356567,-5.8341743
1332893979.0,B0033,43.4356567,-5.8341743
1332894009.0,B0033,43.4356567,-5.8341743
1332894039.0,B0033,43.4356567,-5.8341743
1332894069.0,B0033,43.4356567,-5.8341743
1332894099.0,B0033,43.4356567,-5.8341743
1332894129.0,B0033,43.4356567,-5.8341743
1332894159.0,B0033,43.4356567,-5.8341743
1332894189.0,B0033,43.4356567,-5.8341743
1332894219.0,B0033,43.4356567,-5.8341743
1332894249.0,B0033,43.4356567,-5.8341743
1332894279.0,B0033,43.4356567,-5.8341743
1332894308.0,B0033,43.4356567,-5.8341743
1332894339.0,B0033,43.4356567,-5.8341743
1332894369.0,B0033,43.4356567,-5.8341743
1332894399.0,B0033,43.4356567,-5.8341743
1332894429.0,B0033,43.4356567,-5.8341743
1332894459.0,B0033,43.4356567,-5.8341743
1332894489.0,B0033,43.4356567,-5.8341743
1332894519.0,B0033,43.4356567,-5.8341743
1332894549.0,B0033,43.4356567,-5.8341743
1332894579.0,B0033,43.4356567,-5.8341743
1332894608.0,B0033,43.4356567,-5.8341743
1332894638.0,B0033,43.4356567,-5.8341743
1332894668.0,B0033,43.4356567,-5.8341743
1332894699.0,B0033,43.4356567,-5.8341743
1332894729.0,B0033,43.4356567,-5.8341743
1332894759.0,B0033,43.4356567,-5.8341743
1332894789.0,B0033,43.4356567,-5.8341743
1332894818.0,B0033,43.4356567,-5.8341743
1332894848.0,B0033,43.4356567,-5.8341743
1332894878.0,B0033,43.4356567,-5.8341743
1332894908.0,B0033,43.4356567,-5.8341743
1332894939.0,B0033,43.4356567,-5.8341743
1332894969.0,B0033,43.4356567,-5.8341743
1332894999.0,B0033,43.4356567,-5.8341743
1332895029.0,B0033,43.4356567,-5.8341743
1332895059.0,B0033,43.4356567,-5.8341743
1332895089.0,B0033,43.4356567,-5.8341743
1332895119.0,B0033,43.4356567,-5.8341743
1332895149.0,B0033,43.4356567,-5.8341743
1332895179.0,B0033,43.4356567,-5.8341743
1332895209.0,B0033,43.4356567,-5.8341743
1332895239.0,B0033,43.4356567,-5.8341743
1332895270.0,B0033,43.4356567,-5.8341743
1332895300.0,B0033,43.4356567,-5.8341743
1332895330.0,B0033,43.4356567,-5.8341743
1332895360.0,B0033,43.4356567,-5.8341743
1332895390.0,B0033,43.4356567,-5.8341743
