Time,Node,Latitude,Longitude
1332720005.0,B0006,43.2504391,-6.0478343
1332720028.0,B0168,43.2520347,-6.0133985
1332720035.0,B0006,43.2504096,-6.0478551
1332720065.0,B0006,43.2503484,-6.0478701
1332720148.0,B0168,43.2519102,-6.0134152
1332720268.0,B0168,43.2519582,-6.013262
1332720389.0,B0168,43.2521269,-6.0133268
1332720509.0,B0168,43.2519673,-6.01339
1332720629.0,B0168,43.2521596,-6.0134344
1332720749.0,B0168,43.252122,-6.0134337
1332720870.0,B0168,43.2521271,-6.0134593
1332720990.0,B0168,43.2520769,-6.0134691
1332721109.0,B0168,43.2520977,-6.0133631
1332721229.0,B0168,43.2519696,-6.0132984
1332721349.0,B0168,43.2519727,-6.0133619
1332721470.0,B0168,43.2519997,-6.0133364
1332721590.0,B0168,43.2519897,-6.0132932
1332721710.0,B0168,43.2520505,-6.0133193
1332721830.0,B0168,43.2521041,-6.0133915
1332721950.0,B0168,43.252354,-6.0133822
1332722071.0,B0168,43.2521426,-6.0132987
1332722191.0,B0168,43.2524123,-6.0133648
1332722311.0,B0168,43.2524317,-6.0133614
1332722431.0,B0168,43.2525026,-6.0134322
1332722551.0,B0168,43.2526828,-6.0133409
1332722671.0,B0168,43.2522409,-6.0134248
1332722791.0,B0168,43.252199,-6.0133909
1332722911.0,B0168,43.2521773,-6.013378
1332723031.0,B0168,43.2521663,-6.0133083
1332723151.0,B0168,43.2523094,-6.0134219
1332723271.0,B0168,43.2523035,-6.013433
1332723391.0,B0168,43.2523141,-6.0134276
1332723512.0,B0168,43.2521973,-6.0133269
1332723632.0,B0168,43.2521528,-6.0134492
1332723752.0,B0168,43.2521865,-6.0133673
1332723757.0,B0006,43.2503538,-6.0478685
1332723787.0,B0006,43.2504123,-6.0478502
1332723817.0,B0006,43.2503574,-6.0478404
1332723847.0,B0006,43.250369,-6.0478281
1332723873.0,B0168,43.2523176,-6.0132248
1332723877.0,B0006,43.2503683,-6.0478063
1332723908.0,B0006,43.250301,-6.0478641
1332723936.0,B0006,43.2503058,-6.0478351
1332723966.0,B0006,43.2503396,-6.0478561
1332723992.0,B0168,43.252112,-6.013323
1332723997.0,B0006,43.2503707,-6.0478602
1332724026.0,B0006,43.2503993,-6.0478422
1332724056.0,B0006,43.250405,-6.0478494
1332724086.0,B0006,43.2503873,-6.0478018
1332724112.0,B0168,43.2524099,-6.013343
1332724117.0,B0006,43.2504089,-6.0478318
1332724147.0,B0006,43.2504299,-6.0478594
1332724177.0,B0006,43.2504559,-6.0478805
1332724207.0,B0006,43.2504048,-6.0478433
1332724233.0,B0168,43.2519868,-6.0134847
1332724237.0,B0006,43.2503948,-6.0478072
1332724267.0,B0006,43.2503881,-6.0477843
1332724297.0,B0006,43.2503457,-6.0478162
1332724327.0,B0006,43.2502935,-6.047877
1332724353.0,B0168,43.2521036,-6.0132971
1332724357.0,B0006,43.2503317,-6.0479325
1332724387.0,B0006,43.2502878,-6.0479683
1332724417.0,B0006,43.2503218,-6.0479495
1332724447.0,B0006,43.2503735,-6.0478779
1332724473.0,B0168,43.2518395,-6.0133647
1332724477.0,B0006,43.250387,-6.0478857
1332724507.0,B0006,43.2503721,-6.0478927
1332724537.0,B0006,43.2503865,-6.0478785
1332724567.0,B0006,43.2504033,-6.0478843
1332724593.0,B0168,43.2521624,-6.0133399
1332724597.0,B0006,43.2503693,-6.0478684
1332724627.0,B0006,43.2503397,-6.0478738
1332724657.0,B0006,43.2503327,-6.0478646
1332724687.0,B0006,43.2502879,-6.0479307
1332724713.0,B0168,43.2519404,-6.0134323
1332724717.0,B0006,43.2502561,-6.047965
1332724747.0,B0006,43.2509307,-6.0478354
1332724777.0,B0006,43.2525313,-6.0473952
1332724807.0,B0006,43.2522392,-6.0467758
1332724833.0,B0168,43.2523029,-6.0133432
1332724837.0,B0006,43.2522182,-6.0467655
1332724867.0,B0006,43.2521898,-6.046834
1332724897.0,B0006,43.2521828,-6.046877
1332724927.0,B0006,43.2521754,-6.0468371
1332724953.0,B0168,43.2519378,-6.0134023
1332724957.0,B0006,43.2521704,-6.0467985
1332724987.0,B0006,43.2521862,-6.0468095
1332725017.0,B0006,43.2521811,-6.0468548
1332725047.0,B0006,43.2521742,-6.0468433
1332725073.0,B0168,43.2520685,-6.0133719
1332725077.0,B0006,43.2521359,-6.0468425
1332725107.0,B0006,43.2521231,-6.0468644
1332725137.0,B0006,43.2520678,-6.0468288
1332725167.0,B0006,43.2520791,-6.0468292
1332725193.0,B0168,43.2521428,-6.0132705
1332725197.0,B0006,43.2521251,-6.0468149
1332725227.0,B0006,43.2521546,-6.0468153
1332725257.0,B0006,43.2521137,-6.0468229
1332725287.0,B0006,43.2521011,-6.0467909
1332725313.0,B0168,43.2519389,-6.0132887
1332725317.0,B0006,43.2521173,-6.0468163
1332725347.0,B0006,43.2521707,-6.0468804
1332725377.0,B0006,43.2521216,-6.0468335
1332725407.0,B0006,43.2520547,-6.0468215
1332725434.0,B0168,43.2520111,-6.0133379
1332725437.0,B0006,43.2521064,-6.0468617
1332725467.0,B0006,43.2521592,-6.0468704
1332725497.0,B0006,43.2521312,-6.0468497
1332725527.0,B0006,43.2521358,-6.0468732
1332725554.0,B0168,43.2522072,-6.0133213
1332725557.0,B0006,43.2521393,-6.0468968
1332725587.0,B0006,43.2521587,-6.0468046
1332725617.0,B0006,43.2525321,-6.0480007
1332725647.0,B0006,43.250605,-6.0476799
1332725674.0,B0168,43.2519592,-6.0133992
1332725677.0,B0006,43.2498072,-6.0483649
1332725707.0,B0006,43.2498991,-6.0484881
1332725737.0,B0006,43.2499329,-6.0484877
1332725767.0,B0006,43.2499749,-6.0484676
1332725794.0,B0168,43.2521239,-6.0133487
1332725797.0,B0006,43.2499495,-6.0484769
1332725827.0,B0006,43.2499281,-6.0484566
1332725857.0,B0006,43.2499229,-6.0484763
1332725887.0,B0006,43.2498932,-6.048539
1332725914.0,B0168,43.2520117,-6.0134284
1332725917.0,B0006,43.2494259,-6.0485974
1332725947.0,B0006,43.2494032,-6.0486068
1332725977.0,B0006,43.2491207,-6.0488708
1332726007.0,B0006,43.248692,-6.048877
1332726034.0,B0168,43.2520946,-6.0134009
1332726037.0,B0006,43.2486847,-6.04888
1332726067.0,B0006,43.2486779,-6.0488614
1332726097.0,B0006,43.2486882,-6.0489086
1332726127.0,B0006,43.2486797,-6.0489429
1332726154.0,B0168,43.2521169,-6.0133702
1332726157.0,B0006,43.2486861,-6.0489448
1332726187.0,B0006,43.2487099,-6.0489222
1332726217.0,B0006,43.24875,-6.048904
1332726247.0,B0006,43.2486697,-6.0489275
1332726274.0,B0168,43.2519006,-6.0134269
1332726278.0,B0006,43.2486497,-6.0489166
1332726308.0,B0006,43.2487213,-6.0488694
1332726338.0,B0006,43.2487897,-6.0488235
1332726368.0,B0006,43.2487007,-6.0488976
1332726394.0,B0168,43.2521126,-6.013453
1332726398.0,B0006,43.2487057,-6.0489052
1332726428.0,B0006,43.2487039,-6.0489075
1332726458.0,B0006,43.2486632,-6.0489315
1332726488.0,B0006,43.2487096,-6.0489088
1332726514.0,B0168,43.2520645,-6.0134374
1332726519.0,B0006,43.2487255,-6.0488754
1332726549.0,B0006,43.2487532,-6.0488699
1332726578.0,B0006,43.2487234,-6.0488795
1332726608.0,B0006,43.2487484,-6.0488442
1332726635.0,B0168,43.2520175,-6.0133618
1332726638.0,B0006,43.2487726,-6.0488065
1332726668.0,B0006,43.2487083,-6.0487961
1332726698.0,B0006,43.2487432,-6.0488198
1332726728.0,B0006,43.2487323,-6.0488029
1332726759.0,B0006,43.2487328,-6.0488533
1332726788.0,B0006,43.2487463,-6.0488633
1332726818.0,B0006,43.2486977,-6.0489091
1332726848.0,B0006,43.2486782,-6.048932
1332726878.0,B0006,43.2486989,-6.0489296
1332726908.0,B0006,43.2487353,-6.0488796
1332726938.0,B0006,43.2487307,-6.0488071
1332726939.0,B0168,43.2519948,-6.0134194
1332726968.0,B0006,43.2487296,-6.0487556
1332726995.0,B0168,43.2521521,-6.0133106
1332727054.0,B0006,43.2487375,-6.0488859
1332727084.0,B0006,43.248734,-6.0488632
1332727114.0,B0006,43.2487652,-6.048881
1332727115.0,B0168,43.2520304,-6.0133307
1332727144.0,B0006,43.2487469,-6.0488741
1332727173.0,B0006,43.2487258,-6.0489112
1332727204.0,B0006,43.2487404,-6.0489456
1332727234.0,B0006,43.2491687,-6.0486831
1332727235.0,B0168,43.2522868,-6.0132704
1332727264.0,B0006,43.2496211,-6.0487462
1332727293.0,B0006,43.2496376,-6.0487719
1332727323.0,B0006,43.249897,-6.0484513
1332727353.0,B0006,43.2499174,-6.0484641
1332727355.0,B0168,43.2520414,-6.0133793
1332727383.0,B0006,43.2499146,-6.0484722
1332727414.0,B0006,43.2499028,-6.048453
1332727443.0,B0006,43.2499092,-6.0484675
1332727473.0,B0006,43.2498955,-6.048431
1332727475.0,B0168,43.2520749,-6.0132835
1332727503.0,B0006,43.2499065,-6.0484357
1332727534.0,B0006,43.2499129,-6.0483837
1332727563.0,B0006,43.249916,-6.0484047
1332727593.0,B0006,43.2499028,-6.0483934
1332727596.0,B0168,43.251898,-6.0133755
1332727624.0,B0006,43.2498713,-6.0483236
1332727654.0,B0006,43.2496878,-6.0478587
1332727684.0,B0006,43.2500546,-6.047609
1332727714.0,B0006,43.252326,-6.0479841
1332727716.0,B0168,43.2519797,-6.0132686
1332727744.0,B0006,43.2521841,-6.0468831
1332727774.0,B0006,43.2521805,-6.0468499
1332727804.0,B0006,43.2521841,-6.0468744
1332727834.0,B0006,43.2515171,-6.0475416
1332727836.0,B0168,43.2519266,-6.0132002
1332727864.0,B0006,43.2498673,-6.0476315
1332727894.0,B0006,43.2498009,-6.0483155
1332727924.0,B0006,43.2498022,-6.0482964
1332727953.0,B0006,43.2498133,-6.0483083
1332727956.0,B0168,43.2518937,-6.0133111
1332727983.0,B0006,43.2497974,-6.0483071
1332728014.0,B0006,43.2491666,-6.0486379
1332728044.0,B0006,43.2484975,-6.0490744
1332728074.0,B0006,43.2483233,-6.0493971
1332728076.0,B0168,43.2519772,-6.0133312
1332728104.0,B0006,43.2482901,-6.0493125
1332728133.0,B0006,43.2482538,-6.049279
1332728163.0,B0006,43.2482626,-6.0492856
1332728193.0,B0006,43.2482405,-6.0491048
1332728196.0,B0168,43.2520534,-6.0132717
1332728223.0,B0006,43.2482473,-6.0492093
1332728254.0,B0006,43.2483038,-6.0491607
1332728284.0,B0006,43.24841,-6.0491085
1332728313.0,B0006,43.2485608,-6.0489199
1332728316.0,B0168,43.2519695,-6.0133767
1332728343.0,B0006,43.2487248,-6.0488521
1332728374.0,B0006,43.2487625,-6.0488403
1332728404.0,B0006,43.2487875,-6.0489429
1332728433.0,B0006,43.2491347,-6.0486998
1332728436.0,B0168,43.2519628,-6.0132792
1332728463.0,B0006,43.2493958,-6.0486422
1332728494.0,B0006,43.2494007,-6.048651
1332728523.0,B0006,43.2494017,-6.0486609
1332728553.0,B0006,43.2498915,-6.0485098
1332728557.0,B0168,43.252092,-6.0131159
1332728583.0,B0006,43.2498871,-6.0484927
1332728614.0,B0006,43.2499123,-6.048445
1332728644.0,B0006,43.2499102,-6.048491
1332728674.0,B0006,43.2498937,-6.0485359
1332728677.0,B0168,43.2520957,-6.0133279
1332728704.0,B0006,43.2499003,-6.0485366
1332728735.0,B0006,43.2498925,-6.0485013
1332728764.0,B0006,43.2498674,-6.0484341
1332728794.0,B0006,43.2498755,-6.0484907
1332728797.0,B0168,43.2520527,-6.0133174
1332728824.0,B0006,43.2498636,-6.0484829
1332728855.0,B0006,43.2498435,-6.0484666
1332728884.0,B0006,43.2498425,-6.0484662
1332728914.0,B0006,43.2498774,-6.0484281
1332728917.0,B0168,43.2520427,-6.0132725
1332728944.0,B0006,43.2498671,-6.0484327
1332728975.0,B0006,43.2498537,-6.0484677
1332729004.0,B0006,43.2498528,-6.0484744
1332729034.0,B0006,43.2498558,-6.0484872
1332729037.0,B0168,43.2520056,-6.0133003
1332729064.0,B0006,43.2498607,-6.0484375
1332729094.0,B0006,43.2495765,-6.0487049
1332729124.0,B0006,43.249402,-6.0486162
1332729154.0,B0006,43.2491066,-6.0488305
1332729157.0,B0168,43.2520804,-6.0133231
1332729184.0,B0006,43.2482979,-6.0493128
1332729214.0,B0006,43.2482723,-6.0492835
1332729244.0,B0006,43.2482436,-6.049236
1332729274.0,B0006,43.24828,-6.0492123
1332729277.0,B0168,43.2520567,-6.0132414
1332729304.0,B0006,43.2482727,-6.0492955
1332729334.0,B0006,43.2482564,-6.0492071
1332729364.0,B0006,43.2483239,-6.049233
1332729395.0,B0006,43.2482776,-6.049302
1332729398.0,B0168,43.252086,-6.0133559
1332729424.0,B0006,43.2482035,-6.0493896
1332729454.0,B0006,43.2482542,-6.0493352
1332729484.0,B0006,43.2482777,-6.0493256
1332729514.0,B0006,43.2482814,-6.0493174
1332729518.0,B0168,43.2520432,-6.0133773
1332729544.0,B0006,43.2482879,-6.0493061
1332729575.0,B0006,43.2482873,-6.0493546
1332729605.0,B0006,43.2482902,-6.0493355
1332729635.0,B0006,43.2482659,-6.0493021
1332729638.0,B0168,43.2520719,-6.0133698
1332729665.0,B0006,43.24827,-6.0492447
1332729695.0,B0006,43.2482266,-6.0492235
1332729725.0,B0006,43.2482361,-6.0492064
1332729755.0,B0006,43.2482868,-6.0492669
1332729758.0,B0168,43.2520835,-6.0133337
1332729785.0,B0006,43.2482978,-6.0492295
1332729815.0,B0006,43.2482744,-6.0492711
1332729845.0,B0006,43.2482597,-6.0492892
1332729875.0,B0006,43.2482773,-6.0492666
1332729878.0,B0168,43.2520411,-6.0133463
1332729905.0,B0006,43.2482466,-6.0493056
1332729936.0,B0006,43.2482397,-6.049272
1332729965.0,B0006,43.2482402,-6.0491894
1332729995.0,B0006,43.248268,-6.0491527
1332729999.0,B0168,43.2520634,-6.0134112
1332730025.0,B0006,43.2483003,-6.0491657
1332730056.0,B0006,43.248283,-6.0492435
1332730085.0,B0006,43.247991,-6.0497534
1332730115.0,B0006,43.247751,-6.0499896
1332730118.0,B0168,43.2520696,-6.013363
1332730145.0,B0006,43.2477068,-6.0500214
1332730175.0,B0006,43.2480179,-6.0497259
1332730205.0,B0006,43.2485172,-6.0490346
1332730235.0,B0006,43.2491799,-6.0486794
1332730238.0,B0168,43.2520709,-6.0133495
1332730265.0,B0006,43.2497615,-6.0486918
1332730296.0,B0006,43.2499134,-6.0484414
1332730325.0,B0006,43.2499069,-6.048431
1332730355.0,B0006,43.2498759,-6.0484416
1332730359.0,B0168,43.2520533,-6.0133222
1332730385.0,B0006,43.2498974,-6.048442
1332730415.0,B0006,43.2499013,-6.0484325
1332730421.0,5586F,43.3377283333,-6.419965
1332730445.0,B0006,43.2498856,-6.0484444
1332730475.0,B0006,43.2498731,-6.0484651
1332730478.0,B0168,43.2520969,-6.0133697
1332730482.0,5586F,43.3379916667,-6.42051
1332730505.0,B0006,43.2498834,-6.0484301
1332730536.0,B0006,43.2498809,-6.0484339
1332730565.0,B0006,43.2499005,-6.0483909
1332730595.0,B0006,43.2498913,-6.0483788
1332730599.0,B0168,43.2520114,-6.0133551
1332730601.0,5586F,43.3363633333,-6.41606
1332730625.0,B0006,43.249888,-6.0483497
1332730655.0,B0006,43.249887,-6.0484132
1332730662.0,5586F,43.336335,-6.41608333333
1332730685.0,B0006,43.2498971,-6.0484097
1332730715.0,B0006,43.2499025,-6.0483815
1332730719.0,B0168,43.2519679,-6.0133257
1332730722.0,5586F,43.3363766667,-6.41605166667
1332730745.0,B0006,43.2498982,-6.0483437
1332730776.0,B0006,43.2498911,-6.0484153
1332730782.0,5586F,43.3363783333,-6.41607666667
1332730805.0,B0006,43.2498755,-6.0483893
1332730835.0,B0006,43.2499115,-6.0484126
1332730839.0,B0168,43.2520305,-6.0133456
1332730843.0,5586F,43.3363483333,-6.41600833333
1332730865.0,B0006,43.2499202,-6.0484377
1332730896.0,B0006,43.2498326,-6.0477481
1332730896.0,B0110,43.2504572,-6.0500003
1332730903.0,5586F,43.33646,-6.41603166667
1332730926.0,B0006,43.2510092,-6.0477709
1332730926.0,B0110,43.2492142,-6.0486667
1332730955.0,B0006,43.2517083,-6.0477785
1332730957.0,B0110,43.249531,-6.0486448
1332730959.0,B0168,43.2520783,-6.0134118
1332730964.0,5586F,43.3352133333,-6.41637
1332730985.0,B0006,43.2527448,-6.0477129
1332730987.0,B0110,43.2502874,-6.0477859
1332731016.0,B0006,43.2517078,-6.0460078
1332731017.0,B0110,43.2519168,-6.0477901
1332731046.0,B0006,43.251512,-6.044184
1332731046.0,B0110,43.2523159,-6.0471038
1332731076.0,B0006,43.2502576,-6.044087
1332731076.0,B0110,43.2514642,-6.0457159
1332731079.0,B0168,43.2520608,-6.0134607
1332731106.0,B0006,43.2491185,-6.0439496
1332731135.0,B0006,43.2470719,-6.0433513
1332731136.0,B0110,43.2499751,-6.0439552
1332731165.0,B0006,43.2469971,-6.0405421
1332731166.0,B0110,43.247639,-6.0436154
1332731195.0,B0006,43.2457792,-6.0386889
1332731196.0,B0110,43.2470791,-6.0415543
1332731199.0,B0168,43.252038,-6.0133828
1332731225.0,B0006,43.2461682,-6.036025
1332731226.0,B0110,43.246059,-6.0391567
1332731256.0,B0006,43.2462075,-6.0335643
1332731256.0,B0110,43.2458328,-6.0365235
1332731285.0,B0006,43.2468249,-6.0309521
1332731286.0,B0110,43.2463584,-6.0339881
1332731315.0,B0006,43.2476444,-6.0287932
1332731316.0,B0110,43.2463491,-6.031514
1332731319.0,B0168,43.2521193,-6.0133608
1332731345.0,B0006,43.2480417,-6.0258058
1332731346.0,B0110,43.2476044,-6.0291667
1332731375.0,B0006,43.2492705,-6.0241418
1332731376.0,B0110,43.2476689,-6.0264945
1332731405.0,B0006,43.249905,-6.0211947
1332731406.0,B0110,43.2482647,-6.0235349
1332731435.0,B0006,43.250156,-6.0177594
1332731436.0,B0110,43.2496516,-6.0234609
1332731439.0,B0168,43.2521389,-6.0134107
1332731465.0,B0006,43.2523056,-6.0157464
1332731466.0,B0110,43.2497988,-6.0207157
1332731496.0,B0110,43.2501759,-6.0174172
1332731497.0,B0006,43.2526735,-6.0140006
1332731524.0,5586F,43.3338266667,-6.41641833333
1332731525.0,B0006,43.2522139,-6.0134483
1332731526.0,B0110,43.2523291,-6.0155985
1332731555.0,B0006,43.2521238,-6.0133748
1332731556.0,B0110,43.2527608,-6.0142076
1332731560.0,B0168,43.2520759,-6.0133133
1332731584.0,5586F,43.337615,-6.41629833333
1332731585.0,B0006,43.2522011,-6.013365
1332731586.0,B0110,43.25218,-6.0133464
1332731615.0,B0006,43.2521816,-6.0133234
1332731616.0,B0110,43.2521488,-6.0136335
1332731645.0,5586F,43.3357766667,-6.41627833333
1332731645.0,B0006,43.2521664,-6.0133221
1332731646.0,B0110,43.2521036,-6.0134511
1332731675.0,B0006,43.2522456,-6.0134835
1332731676.0,B0110,43.2521953,-6.0133176
1332731680.0,B0168,43.2520586,-6.013211
1332731705.0,5586F,43.3353116667,-6.41517666667
1332731705.0,B0006,43.2522645,-6.0134055
1332731706.0,B0110,43.2521339,-6.0131044
1332731736.0,B0006,43.252241,-6.0135722
1332731736.0,B0110,43.2521302,-6.0131942
1332731765.0,B0006,43.2521391,-6.0134307
1332731766.0,5586F,43.3352816667,-6.41521
1332731766.0,B0110,43.2521398,-6.0132747
1332731795.0,B0006,43.2520615,-6.0130706
1332731796.0,B0110,43.2521406,-6.0133862
1332731801.0,B0168,43.2520632,-6.0134203
1332731825.0,B0006,43.2520666,-6.0130713
