Time,Node,Latitude,Longitude
1332720116.0,B0177,43.2375022,-6.5106478
1332720215.0,6930F,43.24997,-6.04845
1332720236.0,B0177,43.2374875,-6.5106301
1332720275.0,6930F,43.2499016667,-6.04855666667
1332720336.0,6930F,43.2489783333,-6.04867666667
1332720356.0,B0177,43.2374994,-6.5106414
1332720396.0,6930F,43.24913,-6.04880166667
1332720456.0,6930F,43.2481633333,-6.04953
1332720477.0,B0177,43.2374945,-6.510612
1332720517.0,6930F,43.2477383333,-6.05009166667
1332720577.0,6930F,43.247705,-6.050075
1332720597.0,B0177,43.2375072,-6.51062
1332720637.0,6930F,43.247755,-6.04998166667
1332720717.0,B0177,43.2375145,-6.5106274
1332720757.0,6930F,43.2483116667,-6.049175
1332720837.0,B0177,43.2375098,-6.5106445
1332720957.0,B0177,43.2374991,-6.5106287
1332721077.0,B0177,43.2374926,-6.5106174
1332721198.0,B0177,43.2375146,-6.5106455
1332721317.0,B0177,43.2375123,-6.5106249
1332721437.0,B0177,43.2375051,-6.5106395
1332721558.0,B0177,43.2375023,-6.5106246
1332721678.0,B0177,43.2375141,-6.5106219
1332721798.0,B0177,43.2375177,-6.5106394
1332721918.0,B0177,43.2375053,-6.5106337
1332722038.0,B0177,43.237517,-6.5106328
1332722158.0,B0177,43.2374979,-6.5106449
1332722278.0,B0177,43.2375046,-6.5106224
1332722399.0,B0177,43.2374939,-6.5106384
1332722519.0,B0177,43.2374791,-6.5106399
1332722639.0,B0177,43.2375087,-6.5106336
1332722662.0,6930F,43.2483433333,-6.04915333333
1332722722.0,6930F,43.2493383333,-6.048645
1332722759.0,B0177,43.2374978,-6.510643
1332722879.0,B0177,43.2375007,-6.5106405
1332723000.0,B0177,43.2375042,-6.5106287
1332723120.0,B0177,43.2375148,-6.5106427
1332723239.0,B0177,43.237513,-6.5106375
1332723359.0,B0177,43.2375119,-6.5106288
1332723479.0,B0177,43.23751,-6.5106417
1332723600.0,B0177,43.2375074,-6.5106355
1332723636.0,B0114,43.2255541,-6.8771085
1332723667.0,B0114,43.2255322,-6.8771196
1332723696.0,B0114,43.225585,-6.8772183
1332723720.0,B0177,43.2375038,-6.5106387
1332723726.0,B0114,43.2255706,-6.8771742
1332723756.0,B0114,43.225619,-6.8772323
1332723786.0,B0114,43.2256577,-6.8770856
1332723816.0,B0114,43.2257261,-6.8770892
1332723840.0,B0177,43.2375051,-6.5106452
1332723846.0,B0114,43.2256954,-6.8773262
1332723876.0,B0114,43.2257281,-6.8774046
1332723906.0,B0114,43.225803,-6.8772884
1332723936.0,B0114,43.2257838,-6.8771589
