Time,Node,Latitude,Longitude
1332806415.0,B0106,43.484712,-5.4371066
1332806437.0,B0053,43.4068308,-4.7596221
1332806444.0,B0106,43.4845862,-5.4369925
1332806468.0,B0053,43.4067742,-4.7595754
1332806474.0,B0106,43.4848992,-5.4367845
1332806497.0,B0053,43.4068325,-4.75959
1332806504.0,B0106,43.484997,-5.436811
1332806528.0,B0053,43.406732,-4.7596021
1332806534.0,B0106,43.4849756,-5.4367887
1332806557.0,B0053,43.406703,-4.7595902
1332806564.0,B0106,43.4850772,-5.4367548
1332806588.0,B0053,43.4066801,-4.7595764
1332806594.0,B0106,43.4851126,-5.4369447
1332806617.0,B0053,43.4066459,-4.7595684
1332806624.0,B0106,43.4851065,-5.4369191
1332806647.0,B0053,43.4066346,-4.7595517
1332806654.0,B0106,43.485039,-5.4371271
1332806677.0,B0053,43.4067003,-4.7595313
1332806684.0,B0106,43.4849661,-5.4368547
1332806707.0,B0053,43.4067544,-4.7595018
1332806714.0,B0106,43.4849629,-5.4367794
1332806736.0,B0053,43.4067277,-4.7595033
1332806744.0,B0106,43.4850194,-5.4367263
1332806767.0,B0053,43.4067052,-4.7595227
1332806774.0,B0106,43.4849132,-5.4367264
1332806797.0,B0053,43.4066642,-4.7595342
1332806804.0,B0106,43.4851367,-5.4367282
1332806827.0,B0053,43.4066976,-4.7595433
1332806834.0,B0106,43.4851344,-5.4367338
1332806856.0,B0053,43.4067392,-4.7595596
1332806865.0,B0106,43.4851354,-5.4367817
1332806887.0,B0053,43.4067105,-4.7596134
1332806895.0,B0106,43.4851737,-5.4367904
1332806917.0,B0053,43.406619,-4.7596361
1332806924.0,B0106,43.4852095,-5.4367081
1332806946.0,B0053,43.4066693,-4.7595484
1332806954.0,B0106,43.4852036,-5.4367048
1332806976.0,B0053,43.4066393,-4.7595655
1332806984.0,B0106,43.4851306,-5.4365216
1332807006.0,B0053,43.4066558,-4.7595217
1332807014.0,B0106,43.4850723,-5.436834
1332807037.0,B0053,43.4067309,-4.7595533
1332807044.0,B0106,43.4850716,-5.4368198
1332807066.0,B0053,43.4066365,-4.7595739
1332807074.0,B0106,43.4850605,-5.4368417
1332807096.0,B0053,43.4066164,-4.7595702
1332807105.0,B0106,43.4851145,-5.4366145
1332807126.0,B0053,43.4065257,-4.7596319
1332807135.0,B0106,43.4850124,-5.4368011
1332807156.0,B0053,43.406625,-4.7596281
1332807164.0,B0106,43.4849534,-5.4368369
1332807186.0,B0053,43.4066857,-4.7596361
1332807194.0,B0106,43.4851016,-5.4365206
1332807216.0,B0053,43.4067058,-4.759635
1332807224.0,B0106,43.4849008,-5.4366365
1332807246.0,B0053,43.4067438,-4.7595851
1332807254.0,B0106,43.4849337,-5.4367849
1332807277.0,B0053,43.4067777,-4.7595409
1332807284.0,B0106,43.4849268,-5.4365779
1332807307.0,B0053,43.4067569,-4.7595396
1332807314.0,B0106,43.4848868,-5.4367051
1332807336.0,B0053,43.4067404,-4.7595137
1332807347.0,B0106,43.4850326,-5.4367101
1332807367.0,B0053,43.406748,-4.7595057
1332807374.0,B0106,43.4850845,-5.4367473
1332807397.0,B0053,43.4067558,-4.7595825
1332807404.0,B0106,43.4850156,-5.4366823
1332807427.0,B0053,43.40687,-4.7595371
1332807434.0,B0106,43.4850926,-5.4368908
1332807457.0,B0053,43.4067176,-4.7595601
1332807464.0,B0106,43.4851756,-5.4368535
1332807487.0,B0053,43.4067122,-4.7595419
1332807494.0,B0106,43.4852041,-5.4369277
1332807517.0,B0053,43.4066938,-4.7595279
1332807524.0,B0106,43.4850863,-5.4367566
1332807547.0,B0053,43.4067131,-4.7595586
1332807554.0,B0106,43.4849749,-5.4367326
1332807577.0,B0053,43.4067046,-4.7595421
1332807584.0,B0106,43.4849512,-5.4367169
1332807607.0,B0053,43.4067212,-4.7594988
1332807614.0,B0106,43.4849349,-5.4365688
1332807637.0,B0053,43.4067517,-4.759559
1332807644.0,B0106,43.4850448,-5.4364296
1332807667.0,B0053,43.406743,-4.7595887
1332807674.0,B0106,43.4849899,-5.4367085
1332807697.0,B0053,43.4067223,-4.7595247
1332807705.0,B0106,43.4850042,-5.4369116
1332807727.0,B0053,43.4067559,-4.7595074
1332807734.0,B0106,43.4846953,-5.4369913
1332807757.0,B0053,43.4066473,-4.7595987
1332807764.0,B0106,43.4848799,-5.4369051
1332807787.0,B0053,43.4066523,-4.7596041
1332807794.0,B0106,43.4850208,-5.4367041
1332807817.0,B0053,43.4066622,-4.7595961
1332807825.0,B0106,43.4850143,-5.4367262
1332807847.0,B0053,43.4063968,-4.7596114
1332807855.0,B0106,43.4852077,-5.4365141
1332807877.0,B0053,43.4065285,-4.7595609
1332807886.0,B0106,43.4852276,-5.4365813
1332807907.0,B0053,43.4064755,-4.7596193
1332807915.0,B0106,43.4851494,-5.4366177
1332807937.0,B0053,43.4065567,-4.7596602
1332807945.0,B0106,43.4851089,-5.4365822
1332807967.0,B0053,43.4065844,-4.7596267
1332807975.0,B0106,43.4851344,-5.4366487
1332807997.0,B0053,43.4066267,-4.759575
1332808005.0,B0106,43.4850422,-5.4366222
1332808027.0,B0053,43.4066472,-4.7595363
1332808035.0,B0106,43.4850843,-5.4365742
1332808057.0,B0053,43.4066825,-4.7594711
1332808065.0,B0106,43.4851042,-5.4365794
1332808088.0,B0053,43.4068011,-4.7593958
1332808095.0,B0106,43.4850176,-5.4366801
1332808117.0,B0053,43.4065766,-4.7595091
1332808125.0,B0106,43.4849812,-5.4367811
1332808147.0,B0053,43.406575,-4.7595595
1332808155.0,B0106,43.4850061,-5.4368876
1332808177.0,B0053,43.4065451,-4.7595989
1332808185.0,B0106,43.4850303,-5.4368861
1332808207.0,B0053,43.4065624,-4.7596147
1332808215.0,B0106,43.4848799,-5.4369458
1332808237.0,B0053,43.4066023,-4.7595956
1332808245.0,B0106,43.4847359,-5.4369038
1332808267.0,B0053,43.4067321,-4.7596415
1332808275.0,B0106,43.4848847,-5.4368481
1332808297.0,B0053,43.4067018,-4.759578
1332808305.0,B0106,43.4850004,-5.4368136
1332808327.0,B0053,43.406671,-4.759558
1332808335.0,B0106,43.4848808,-5.4368631
1332808357.0,B0053,43.4066241,-4.7595666
1332808365.0,B0106,43.4849271,-5.4366957
1332808387.0,B0053,43.4066496,-4.759541
1332808395.0,B0106,43.4850681,-5.4367295
1332808417.0,B0053,43.406631,-4.7595355
1332808425.0,B0106,43.4850751,-5.436879
1332808447.0,B0053,43.4065546,-4.7595102
1332808455.0,B0106,43.4851164,-5.4367183
1332808477.0,B0053,43.4065978,-4.7595331
1332808485.0,B0106,43.4851196,-5.4367992
1332808507.0,B0053,43.4066591,-4.7594962
1332808515.0,B0106,43.4850746,-5.4367437
1332808537.0,B0053,43.4067294,-4.7595599
1332808545.0,B0106,43.4850846,-5.4367841
1332808567.0,B0053,43.406736,-4.7596327
1332808575.0,B0106,43.4851087,-5.4366974
1332808597.0,B0053,43.4066558,-4.7596433
1332808605.0,B0106,43.4851701,-5.4366379
1332808627.0,B0053,43.4067149,-4.7595745
1332808635.0,B0106,43.4851073,-5.4366663
1332808657.0,B0053,43.4066882,-4.7595567
1332808665.0,B0106,43.4849708,-5.4367219
1332808689.0,B0053,43.4066811,-4.7595517
1332808695.0,B0106,43.48492,-5.4367537
1332808718.0,B0053,43.4066909,-4.7595628
1332808725.0,B0106,43.4849932,-5.4366379
1332808748.0,B0053,43.4067265,-4.7596674
1332808755.0,B0106,43.4851757,-5.4367711
1332808778.0,B0053,43.4066708,-4.7595435
1332808785.0,B0106,43.4851233,-5.4366745
1332808808.0,B0053,43.4066576,-4.7595046
1332808815.0,B0106,43.4851816,-5.4369549
1332808838.0,B0053,43.4067253,-4.7595567
1332808845.0,B0106,43.4849249,-5.4373155
1332808868.0,B0053,43.4068098,-4.7595319
1332808875.0,B0106,43.4850704,-5.4370496
1332808898.0,B0053,43.4067606,-4.7594333
1332808905.0,B0106,43.4850787,-5.4368562
1332808929.0,B0053,43.4068711,-4.7593239
1332808935.0,B0106,43.4848815,-5.4367485
1332808958.0,B0053,43.4068002,-4.7596031
1332808965.0,B0106,43.4851633,-5.436658
1332808988.0,B0053,43.406814,-4.7595498
1332808995.0,B0106,43.4850813,-5.436887
1332809018.0,B0053,43.4068399,-4.7595385
1332809025.0,B0106,43.4850587,-5.4369614
1332809048.0,B0053,43.4067946,-4.759476
1332809055.0,B0106,43.4850514,-5.4369768
1332809079.0,B0053,43.4067636,-4.7594131
1332809085.0,B0106,43.4851642,-5.4371442
1332809108.0,B0053,43.4067285,-4.7593971
1332809115.0,B0106,43.4850341,-5.436855
1332809138.0,B0053,43.4065863,-4.7593291
1332809146.0,B0106,43.4850957,-5.4367252
1332809170.0,B0053,43.4066671,-4.7594317
1332809176.0,B0106,43.4851033,-5.4366113
1332809198.0,B0053,43.4065129,-4.7593886
1332809206.0,B0106,43.4849763,-5.436721
1332809228.0,B0053,43.4064809,-4.7594223
1332809236.0,B0106,43.4850916,-5.4367076
1332809258.0,B0053,43.4064089,-4.7594
1332809266.0,B0106,43.4851258,-5.4367493
1332809296.0,B0106,43.4850661,-5.4366912
1332809318.0,B0053,43.4066362,-4.7595876
1332809326.0,B0106,43.4851199,-5.4367482
1332809348.0,B0053,43.4066718,-4.7596263
1332809356.0,B0106,43.4852266,-5.4366426
1332809378.0,B0053,43.4065607,-4.7595776
1332809386.0,B0106,43.4850815,-5.4367384
1332809409.0,B0053,43.4066707,-4.7595504
1332809416.0,B0106,43.4851744,-5.4366481
1332809438.0,B0053,43.4067094,-4.7595949
1332809446.0,B0106,43.4849072,-5.4367523
1332809468.0,B0053,43.4067568,-4.759564
1332809476.0,B0106,43.4846551,-5.4365812
1332809498.0,B0053,43.4068194,-4.7593879
1332809506.0,B0106,43.4851264,-5.4366729
1332809528.0,B0053,43.4067073,-4.7596509
1332809536.0,B0106,43.4852854,-5.4367758
1332809558.0,B0053,43.4066895,-4.7594288
1332809566.0,B0106,43.4851735,-5.4366311
1332809588.0,B0053,43.4066051,-4.759347
1332809596.0,B0106,43.4852607,-5.4366987
1332809618.0,B0053,43.4066009,-4.7594428
1332809626.0,B0106,43.4853452,-5.4366118
1332809648.0,B0053,43.4066188,-4.7594393
1332809656.0,B0106,43.4852075,-5.4365685
1332809679.0,B0053,43.4069495,-4.7593388
1332809686.0,B0106,43.4851463,-5.4367705
1332809709.0,B0053,43.4067253,-4.7595166
1332809716.0,B0106,43.4852162,-5.4369046
1332809739.0,B0053,43.4066852,-4.7595252
1332809746.0,B0106,43.4849188,-5.4368544
1332809770.0,B0053,43.4066712,-4.7595363
1332809776.0,B0106,43.4850606,-5.4368753
1332809799.0,B0053,43.4066747,-4.7595428
1332809806.0,B0106,43.485117,-5.4368305
1332809829.0,B0053,43.4067015,-4.7596297
1332809836.0,B0106,43.485217,-5.4367113
1332809859.0,B0053,43.4066815,-4.7596224
1332809867.0,B0106,43.4851761,-5.4366549
1332809890.0,B0053,43.4066736,-4.7595982
1332809896.0,B0106,43.4851195,-5.436641
1332809919.0,B0053,43.4065451,-4.7595023
1332809926.0,B0106,43.4851328,-5.4366106
1332809949.0,B0053,43.4063464,-4.7594048
1332809956.0,B0106,43.4851176,-5.4365681
1332809979.0,B0053,43.4067349,-4.7593932
1332809986.0,B0106,43.4850914,-5.4367
1332810011.0,B0053,43.4067295,-4.7594472
1332810037.0,B0001,43.4074086,-4.7596605
1332810037.0,B0106,43.4850902,-5.4367159
1332810038.0,B0053,43.406701,-4.7594944
1332810067.0,B0001,43.4070023,-4.759566
1332810067.0,B0106,43.4850902,-5.4367159
1332810069.0,B0053,43.4066521,-4.7595472
1332810096.0,B0001,43.4069333,-4.759557
1332810097.0,B0106,43.4850282,-5.4366126
1332810098.0,B0053,43.4066048,-4.7595209
1332810127.0,B0001,43.4069153,-4.7595883
1332810127.0,B0106,43.4850852,-5.4365185
1332810130.0,B0053,43.4064154,-4.7594747
1332810156.0,B0106,43.4853251,-5.437147
1332810157.0,B0001,43.4069527,-4.759593
1332810159.0,B0053,43.4067496,-4.7593718
1332810186.0,B0106,43.4855559,-5.437508
1332810188.0,B0001,43.4069192,-4.7595541
1332810189.0,B0053,43.4067641,-4.7594403
1332810216.0,B0106,43.4851064,-5.4366382
1332810217.0,B0001,43.4069152,-4.7595638
1332810219.0,B0053,43.4066332,-4.7592456
1332810246.0,B0001,43.4068534,-4.7595747
1332810246.0,B0106,43.4850968,-5.4365379
1332810250.0,B0053,43.40684,-4.7593043
1332810277.0,B0001,43.406729,-4.7596122
1332810277.0,B0106,43.4851004,-5.4365823
1332810279.0,B0053,43.4067975,-4.7592972
1332810306.0,B0001,43.4067704,-4.7595969
1332810306.0,B0106,43.4851724,-5.4366082
1332810309.0,B0053,43.4067852,-4.7594481
1332810336.0,B0001,43.4068665,-4.7595375
1332810336.0,B0106,43.4851179,-5.4363922
1332810339.0,B0053,43.4067229,-4.7594029
1332810366.0,B0001,43.4070837,-4.7594358
1332810366.0,B0106,43.4847646,-5.4360044
1332810369.0,B0053,43.4067706,-4.7594491
1332810396.0,B0106,43.4850305,-5.4363959
1332810397.0,B0001,43.4069926,-4.7594846
1332810399.0,B0053,43.4067977,-4.7593963
1332810426.0,B0106,43.4853,-5.4364502
1332810427.0,B0001,43.4069252,-4.7595639
1332810429.0,B0053,43.4067782,-4.7593748
1332810456.0,B0001,43.4068896,-4.7595501
1332810456.0,B0106,43.4848237,-5.4362628
1332810458.0,B0053,43.4067354,-4.7594965
1332810486.0,B0001,43.4068675,-4.7595715
1332810486.0,B0106,43.4849463,-5.4365299
1332810490.0,B0053,43.4067451,-4.7594561
1332810516.0,B0106,43.4849433,-5.4369535
1332810517.0,B0001,43.4068346,-4.7595865
1332810519.0,B0053,43.4068402,-4.7592984
1332810546.0,B0106,43.4852011,-5.4379336
1332810547.0,B0001,43.4067939,-4.7595797
1332810548.0,B0053,43.4068594,-4.7593624
1332810576.0,B0001,43.4068463,-4.7595979
1332810576.0,B0106,43.4853845,-5.438376
1332810579.0,B0053,43.4068485,-4.7593079
1332810606.0,B0001,43.4068182,-4.7595729
1332810606.0,B0106,43.4858165,-5.4388624
1332810608.0,B0053,43.4068548,-4.7592836
1332810636.0,B0106,43.4854962,-5.4382599
1332810637.0,B0001,43.4066823,-4.7595414
1332810639.0,B0053,43.4068315,-4.759366
1332810666.0,B0001,43.406751,-4.7595577
1332810666.0,B0106,43.4858082,-5.439051
1332810669.0,B0053,43.4067981,-4.7594382
1332810696.0,B0001,43.4068625,-4.7595645
1332810696.0,B0106,43.4860808,-5.4396783
1332810699.0,B0053,43.4067598,-4.7594199
1332810726.0,B0001,43.4069115,-4.7595501
1332810726.0,B0106,43.4860808,-5.4396783
1332810730.0,B0053,43.4068287,-4.7592931
1332810756.0,B0001,43.4068533,-4.7595665
1332810756.0,B0106,43.4860808,-5.4396783
1332810759.0,B0053,43.4068302,-4.7593517
1332810786.0,B0001,43.4067358,-4.7596564
1332810786.0,B0106,43.4856097,-5.4387254
1332810789.0,B0053,43.4068263,-4.7593472
1332810816.0,B0106,43.4860428,-5.4394488
1332810817.0,B0001,43.4068264,-4.7596227
1332810819.0,B0053,43.4068053,-4.7593927
1332810846.0,B0001,43.4069276,-4.7595792
1332810846.0,B0106,43.485702,-5.4387975
1332810850.0,B0053,43.4068778,-4.759284
1332810876.0,B0106,43.485583,-5.4382978
1332810877.0,B0001,43.406881,-4.7595717
1332810879.0,B0053,43.4069888,-4.7591968
1332810906.0,B0001,43.4068655,-4.7595621
1332810906.0,B0106,43.4853353,-5.4378286
1332810909.0,B0053,43.406904,-4.7592228
